1.9253,-9.2868366108334e-06
1.925300001,-9.28672414701737e-06
1.925300002,-9.28661168364542e-06
1.925300003,-9.28649922138369e-06
1.925300004,-9.28638675756766e-06
1.925300005,-9.28627429419571e-06
1.925300006,-9.28616183037967e-06
1.925300007,-9.28604936811794e-06
1.925300008,-9.28593690430191e-06
1.925300009,-9.28582444092996e-06
1.92530001,-9.28571197866823e-06
1.925300011,-9.28559951485219e-06
1.925300012,-9.2854870512582e-06
1.925300013,-9.28537458766421e-06
1.925300014,-9.28526212407021e-06
1.925300015,-9.28514966047622e-06
1.925300016,-9.28503719688223e-06
1.925300017,-9.28492473439846e-06
1.925300018,-9.28481227102651e-06
1.925300019,-9.28469980721047e-06
1.92530002,-9.28458734494875e-06
1.925300021,-9.2844748815768e-06
1.925300022,-9.28436241753872e-06
1.925300023,-9.28424995438881e-06
1.925300024,-9.28413749212709e-06
1.925300025,-9.28402502831105e-06
1.925300026,-9.28391256471706e-06
1.925300027,-9.28380010223329e-06
1.925300028,-9.28368763886134e-06
1.925300029,-9.28357517526734e-06
1.92530003,-9.28346271145131e-06
1.925300031,-9.28335024785731e-06
1.925300032,-9.28323778426332e-06
1.925300033,-9.2831253220016e-06
1.925300034,-9.2830128584076e-06
1.925300035,-9.28290039481361e-06
1.925300036,-9.28278793099757e-06
1.925300037,-9.28267546873585e-06
1.925300038,-9.28256300514185e-06
1.925300039,-9.28245054154786e-06
1.92530004,-9.28233807928613e-06
1.925300041,-9.2822256154701e-06
1.925300042,-9.2821131518761e-06
1.925300043,-9.28200068828211e-06
1.925300044,-9.28188822602038e-06
1.925300045,-9.28177576242639e-06
1.925300046,-9.2816632988324e-06
1.925300047,-9.28155083657067e-06
1.925300048,-9.28143837297668e-06
1.925300049,-9.28132590938269e-06
1.92530005,-9.28121344556665e-06
1.925300051,-9.28110098330492e-06
1.925300052,-9.28098851948889e-06
1.925300053,-9.28087605611694e-06
1.925300054,-9.28076359385521e-06
1.925300055,-9.28065113003917e-06
1.925300056,-9.28053866511291e-06
1.925300057,-9.28042620285119e-06
1.925300058,-9.2803137392572e-06
1.925300059,-9.2802012756632e-06
1.92530006,-9.28008881340148e-06
1.925300061,-9.27997634980748e-06
1.925300062,-9.27986388599145e-06
1.925300063,-9.27975142239745e-06
