1.2626658,-1.04029165282071e-08
1.2626658001,-1.03923269989536e-08
1.2626658002,-1.03817372476556e-08
1.2626658003,-1.03711499388481e-08
1.2626658004,-1.036056018755e-08
1.2626658005,-1.0349972656698e-08
1.2626658006,-1.03393829053999e-08
1.2626658007,-1.03287953745479e-08
1.2626658008,-1.03182058452944e-08
1.2626658009,-1.03076160939963e-08
1.262665801,-1.02970285631443e-08
1.2626658011,-1.02864390338908e-08
1.2626658012,-1.02758512809942e-08
1.2626658013,-1.02652617517407e-08
1.2626658014,-1.02546742208887e-08
1.2626658015,-1.02440829152783e-08
1.2626658016,-1.02334951623817e-08
1.2626658017,-1.02229056331282e-08
1.2626658018,-1.02123181022762e-08
1.2626658019,-1.02017283509781e-08
1.262665802,-1.01911405980815e-08
1.2626658021,-1.01805512908726e-08
1.2626658022,-1.01699635379759e-08
1.2626658023,-1.01593740087225e-08
1.2626658024,-1.01487862558258e-08
1.2626658025,-1.01381967265723e-08
1.2626658026,-1.01276091957203e-08
1.2626658027,-1.011701789011e-08
1.2626658028,-1.01064319135702e-08
1.2626658029,-1.00958406079599e-08
1.262665803,-1.00852528550632e-08
1.2626658031,-1.00746631037651e-08
1.2626658032,-1.00640755729131e-08
1.2626658033,-1.00534860436596e-08
1.2626658034,-1.0042898290763e-08
1.2626658035,-1.00323087615095e-08
1.2626658036,-1.00217210086129e-08
1.2626658037,-1.0011131701404e-08
1.2626658038,-1.00005439485074e-08
1.2626658039,-9.98995464129848e-09
1.262665804,-9.97936688840184e-09
1.2626658041,-9.96877558279152e-09
1.2626658042,-9.95818760785028e-09
1.2626658043,-9.9475983006414e-09
1.2626658044,-9.93701054774476e-09
1.2626658045,-9.92642101849128e-09
1.2626658046,-9.91583326559464e-09
1.2626658047,-9.90524373634116e-09
1.2626658048,-9.89465420708768e-09
1.2626658049,-9.88406667623565e-09
1.262665805,-9.87347714698217e-09
1.2626658051,-9.86288961613013e-09
1.2626658052,-9.85229986483205e-09
1.2626658053,-9.84171233398001e-09
1.2626658054,-9.83112236063732e-09
1.2626658055,-9.82053305342845e-09
1.2626658056,-9.80994530053181e-09
1.2626658057,-9.79935577127833e-09
